pulled,window_start,window_end,iso3,country,users,views
2026-08-09,20220529,20260808,MLT,MT,1,2
2026-08-09,20220529,20260808,MOZ,MZ,1,4
2026-08-09,20220529,20260808,NCL,NC,1,1
2026-08-09,20220529,20260808,PAN,PA,1,1
2026-08-09,20220529,20260808,PYF,PF,1,7
2026-08-09,20220529,20260808,PSE,PS,1,2
2026-08-09,20220529,20260808,PRY,PY,1,1
2026-08-09,20220529,20260808,TZA,TZ,1,1
2026-08-09,20220529,20260808,WSM,WS,1,1
2026-08-09,20220529,20260808,MYT,YT,1,4
2026-08-09,20220529,20260808,CN,CHN,8962,19609
2026-08-09,20220529,20260808,US,USA,7920,42866
2026-08-09,20220529,20260808,SG,SGP,1978,3293
2026-08-09,20220529,20260808,JP,JPN,900,4652
2026-08-09,20220529,20260808,HK,HKG,548,2946
2026-08-09,20220529,20260808,TW,TWN,456,2259
2026-08-09,20220529,20260808,DE,DEU,378,1401
2026-08-09,20220529,20260808,IN,IND,365,2151
2026-08-09,20220529,20260808,IT,ITA,337,1821
2026-08-09,20220529,20260808,CA,CAN,326,1575
2026-08-09,20220529,20260808,FR,FRA,314,1396
2026-08-09,20220529,20260808,ID,IDN,293,5208
2026-08-09,20220529,20260808,GB,GBR,285,1122
2026-08-09,20220529,20260808,KR,KOR,210,1564
2026-08-09,20220529,20260808,AU,AUS,178,775
2026-08-09,20220529,20260808,TR,TUR,157,674
2026-08-09,20220529,20260808,ES,ESP,122,519
2026-08-09,20220529,20260808,CH,CHE,114,501
2026-08-09,20220529,20260808,NL,NLD,106,361
2026-08-09,20220529,20260808,MX,MEX,95,445
2026-08-09,20220529,20260808,NZ,NZL,89,447
2026-08-09,20220529,20260808,GR,GRC,64,357
2026-08-09,20220529,20260808,SA,SAU,61,260
2026-08-09,20220529,20260808,IL,ISR,57,325
2026-08-09,20220529,20260808,CL,CHL,53,236
2026-08-09,20220529,20260808,BR,BRA,52,201
2026-08-09,20220529,20260808,BD,BGD,51,135
2026-08-09,20220529,20260808,RU,RUS,50,147
2026-08-09,20220529,20260808,SE,SWE,47,98
2026-08-09,20220529,20260808,IR,IRN,45,215
2026-08-09,20220529,20260808,VN,VNM,44,129
2026-08-09,20220529,20260808,CO,COL,41,176
2026-08-09,20220529,20260808,MY,MYS,41,161
2026-08-09,20220529,20260808,PH,PHL,41,118
2026-08-09,20220529,20260808,PE,PER,38,143
2026-08-09,20220529,20260808,PK,PAK,37,50
2026-08-09,20220529,20260808,NO,NOR,36,188
2026-08-09,20220529,20260808,IS,ISL,33,218
2026-08-09,20220529,20260808,AT,AUT,30,84
2026-08-09,20220529,20260808,IE,IRL,29,40
2026-08-09,20220529,20260808,PL,POL,27,94
2026-08-09,20220529,20260808,NG,NGA,25,96
2026-08-09,20220529,20260808,HR,HRV,22,394
2026-08-09,20220529,20260808,TH,THA,22,162
2026-08-09,20220529,20260808,CZ,CZE,21,63
2026-08-09,20220529,20260808,EG,EGY,21,62
2026-08-09,20220529,20260808,MN,MNG,21,215
2026-08-09,20220529,20260808,ZA,ZAF,21,99
2026-08-09,20220529,20260808,BE,BEL,20,59
2026-08-09,20220529,20260808,NP,NPL,20,58
2026-08-09,20220529,20260808,PT,PRT,19,71
2026-08-09,20220529,20260808,DK,DNK,14,38
2026-08-09,20220529,20260808,RO,ROU,14,27
2026-08-09,20220529,20260808,FI,FIN,13,26
2026-08-09,20220529,20260808,MA,MAR,11,19
2026-08-09,20220529,20260808,TN,TUN,10,28
2026-08-09,20220529,20260808,IQ,IRQ,9,45
2026-08-09,20220529,20260808,MO,MAC,9,82
2026-08-09,20220529,20260808,AL,ALB,8,135
2026-08-09,20220529,20260808,CR,CRI,8,32
2026-08-09,20220529,20260808,AR,ARG,7,9
2026-08-09,20220529,20260808,EC,ECU,7,15
2026-08-09,20220529,20260808,MH,MHL,7,7
2026-08-09,20220529,20260808,SV,SLV,7,20
2026-08-09,20220529,20260808,BO,BOL,6,31
2026-08-09,20220529,20260808,DZ,DZA,6,29
2026-08-09,20220529,20260808,KZ,KAZ,6,84
2026-08-09,20220529,20260808,PR,PRI,6,25
2026-08-09,20220529,20260808,AE,ARE,5,13
2026-08-09,20220529,20260808,CY,CYP,5,5
2026-08-09,20220529,20260808,SI,SVN,5,8
2026-08-09,20220529,20260808,UA,UKR,5,8
2026-08-09,20220529,20260808,UZ,UZB,5,15
2026-08-09,20220529,20260808,AM,ARM,4,10
2026-08-09,20220529,20260808,CD,COD,4,10
2026-08-09,20220529,20260808,JO,JOR,4,6
2026-08-09,20220529,20260808,LB,LBN,4,11
2026-08-09,20220529,20260808,SC,SYC,4,4
2026-08-09,20220529,20260808,TT,TTO,4,17
2026-08-09,20220529,20260808,BA,BIH,3,13
2026-08-09,20220529,20260808,GH,GHA,3,13
2026-08-09,20220529,20260808,HU,HUN,3,5
2026-08-09,20220529,20260808,KE,KEN,3,5
2026-08-09,20220529,20260808,LT,LTU,3,3
2026-08-09,20220529,20260808,LU,LUX,3,9
2026-08-09,20220529,20260808,MG,MDG,3,14
2026-08-09,20220529,20260808,MK,MKD,3,14
2026-08-09,20220529,20260808,MM,MMR,3,16
2026-08-09,20220529,20260808,QA,QAT,3,19
2026-08-09,20220529,20260808,SK,SVK,3,6
2026-08-09,20220529,20260808,UY,URY,3,4
2026-08-09,20220529,20260808,VE,VEN,3,3
2026-08-09,20220529,20260808,AZ,AZE,2,3
2026-08-09,20220529,20260808,BY,BLR,2,2
2026-08-09,20220529,20260808,DO,DOM,2,4
2026-08-09,20220529,20260808,EE,EST,2,6
2026-08-09,20220529,20260808,ET,ETH,2,2
2026-08-09,20220529,20260808,KG,KGZ,2,6
2026-08-09,20220529,20260808,KH,KHM,2,7
2026-08-09,20220529,20260808,LK,LKA,2,5
2026-08-09,20220529,20260808,LY,LBY,2,2
2026-08-09,20220529,20260808,RE,REU,2,4
2026-08-09,20220529,20260808,RS,SRB,2,4
2026-08-09,20220529,20260808,UG,UGA,2,17
2026-08-09,20220529,20260808,BG,BGR,1,1
2026-08-09,20220529,20260808,BZ,BLZ,1,1
2026-08-09,20220529,20260808,CI,CIV,1,2
2026-08-09,20220529,20260808,CM,CMR,1,4
2026-08-09,20220529,20260808,FM,FSM,1,1
2026-08-09,20220529,20260808,GE,GEO,1,1
2026-08-09,20220529,20260808,HN,HND,1,1
2026-08-09,20220529,20260808,LI,LIE,1,1
2026-08-09,20220529,20260808,LV,LVA,1,1
2026-08-09,20220529,20260808,MD,MDA,1,3
2026-08-09,20220529,20260808,MT,MLT,1,2
2026-08-09,20220529,20260808,MZ,MOZ,1,4
2026-08-09,20220529,20260808,NC,NCL,1,1
2026-08-09,20220529,20260808,PA,PAN,1,1
2026-08-09,20220529,20260808,PF,PYF,1,7
2026-08-09,20220529,20260808,PS,PSE,1,2
2026-08-09,20220529,20260808,PY,PRY,1,1
2026-08-09,20220529,20260808,TZ,TZA,1,1
2026-08-09,20220529,20260808,WS,WSM,1,1
2026-08-09,20220529,20260808,YT,MYT,1,4
2026-08-09,20220529,20260808,CN,CHN,8962,19609
2026-08-09,20220529,20260808,US,USA,7920,42866
2026-08-09,20220529,20260808,SG,SGP,1978,3293
2026-08-09,20220529,20260808,JP,JPN,900,4652
2026-08-09,20220529,20260808,HK,HKG,548,2946
2026-08-09,20220529,20260808,TW,TWN,456,2259
2026-08-09,20220529,20260808,DE,DEU,378,1401
2026-08-09,20220529,20260808,IN,IND,365,2151
2026-08-09,20220529,20260808,IT,ITA,337,1821
2026-08-09,20220529,20260808,CA,CAN,326,1575
2026-08-09,20220529,20260808,FR,FRA,314,1396
2026-08-09,20220529,20260808,ID,IDN,293,5208
2026-08-09,20220529,20260808,GB,GBR,285,1122
2026-08-09,20220529,20260808,KR,KOR,210,1564
2026-08-09,20220529,20260808,AU,AUS,178,775
2026-08-09,20220529,20260808,TR,TUR,157,674
2026-08-09,20220529,20260808,ES,ESP,122,519
2026-08-09,20220529,20260808,CH,CHE,114,501
2026-08-09,20220529,20260808,NL,NLD,106,361
2026-08-09,20220529,20260808,MX,MEX,95,445
2026-08-09,20220529,20260808,NZ,NZL,89,447
2026-08-09,20220529,20260808,GR,GRC,64,357
2026-08-09,20220529,20260808,SA,SAU,61,260
2026-08-09,20220529,20260808,IL,ISR,57,325
2026-08-09,20220529,20260808,CL,CHL,53,236
2026-08-09,20220529,20260808,BR,BRA,52,201
2026-08-09,20220529,20260808,BD,BGD,51,135
2026-08-09,20220529,20260808,RU,RUS,50,147
2026-08-09,20220529,20260808,SE,SWE,47,98
2026-08-09,20220529,20260808,IR,IRN,45,215
2026-08-09,20220529,20260808,VN,VNM,44,129
2026-08-09,20220529,20260808,CO,COL,41,176
2026-08-09,20220529,20260808,MY,MYS,41,161
2026-08-09,20220529,20260808,PH,PHL,41,118
2026-08-09,20220529,20260808,PE,PER,38,143
2026-08-09,20220529,20260808,PK,PAK,37,50
2026-08-09,20220529,20260808,NO,NOR,36,188
2026-08-09,20220529,20260808,IS,ISL,33,218
2026-08-09,20220529,20260808,AT,AUT,30,84
2026-08-09,20220529,20260808,IE,IRL,29,40
2026-08-09,20220529,20260808,PL,POL,27,94
2026-08-09,20220529,20260808,NG,NGA,25,96
2026-08-09,20220529,20260808,HR,HRV,22,394
2026-08-09,20220529,20260808,TH,THA,22,162
2026-08-09,20220529,20260808,CZ,CZE,21,63
2026-08-09,20220529,20260808,EG,EGY,21,62
2026-08-09,20220529,20260808,MN,MNG,21,215
2026-08-09,20220529,20260808,ZA,ZAF,21,99
2026-08-09,20220529,20260808,BE,BEL,20,59
2026-08-09,20220529,20260808,NP,NPL,20,58
2026-08-09,20220529,20260808,PT,PRT,19,71
2026-08-09,20220529,20260808,DK,DNK,14,38
2026-08-09,20220529,20260808,RO,ROU,14,27
2026-08-09,20220529,20260808,FI,FIN,13,26
2026-08-09,20220529,20260808,MA,MAR,11,19
2026-08-09,20220529,20260808,TN,TUN,10,28
2026-08-09,20220529,20260808,IQ,IRQ,9,45
2026-08-09,20220529,20260808,MO,MAC,9,82
2026-08-09,20220529,20260808,AL,ALB,8,135
2026-08-09,20220529,20260808,CR,CRI,8,32
2026-08-09,20220529,20260808,AR,ARG,7,9
2026-08-09,20220529,20260808,EC,ECU,7,15
2026-08-09,20220529,20260808,MH,MHL,7,7
2026-08-09,20220529,20260808,SV,SLV,7,20
2026-08-09,20220529,20260808,BO,BOL,6,31
2026-08-09,20220529,20260808,DZ,DZA,6,29
2026-08-09,20220529,20260808,KZ,KAZ,6,84
2026-08-09,20220529,20260808,PR,PRI,6,25
2026-08-09,20220529,20260808,AE,ARE,5,13
2026-08-09,20220529,20260808,CY,CYP,5,5
2026-08-09,20220529,20260808,SI,SVN,5,8
2026-08-09,20220529,20260808,UA,UKR,5,8
2026-08-09,20220529,20260808,UZ,UZB,5,15
2026-08-09,20220529,20260808,AM,ARM,4,10
2026-08-09,20220529,20260808,CD,COD,4,10
2026-08-09,20220529,20260808,JO,JOR,4,6
2026-08-09,20220529,20260808,LB,LBN,4,11
2026-08-09,20220529,20260808,SC,SYC,4,4
2026-08-09,20220529,20260808,TT,TTO,4,17
2026-08-09,20220529,20260808,BA,BIH,3,13
2026-08-09,20220529,20260808,GH,GHA,3,13
2026-08-09,20220529,20260808,HU,HUN,3,5
2026-08-09,20220529,20260808,KE,KEN,3,5
2026-08-09,20220529,20260808,LT,LTU,3,3
2026-08-09,20220529,20260808,LU,LUX,3,9
2026-08-09,20220529,20260808,MG,MDG,3,14
2026-08-09,20220529,20260808,MK,MKD,3,14
2026-08-09,20220529,20260808,MM,MMR,3,16
2026-08-09,20220529,20260808,QA,QAT,3,19
2026-08-09,20220529,20260808,SK,SVK,3,6
2026-08-09,20220529,20260808,UY,URY,3,4
2026-08-09,20220529,20260808,VE,VEN,3,3
2026-08-09,20220529,20260808,AZ,AZE,2,3
2026-08-09,20220529,20260808,BY,BLR,2,2
2026-08-09,20220529,20260808,DO,DOM,2,4
2026-08-09,20220529,20260808,EE,EST,2,6
2026-08-09,20220529,20260808,ET,ETH,2,2
2026-08-09,20220529,20260808,KG,KGZ,2,6
2026-08-09,20220529,20260808,KH,KHM,2,7
2026-08-09,20220529,20260808,LK,LKA,2,5
2026-08-09,20220529,20260808,LY,LBY,2,2
2026-08-09,20220529,20260808,RE,REU,2,4
2026-08-09,20220529,20260808,RS,SRB,2,4
2026-08-09,20220529,20260808,UG,UGA,2,17
2026-08-09,20220529,20260808,BG,BGR,1,1
2026-08-09,20220529,20260808,BZ,BLZ,1,1
2026-08-09,20220529,20260808,CI,CIV,1,2
2026-08-09,20220529,20260808,CM,CMR,1,4
2026-08-09,20220529,20260808,FM,FSM,1,1
2026-08-09,20220529,20260808,GE,GEO,1,1
2026-08-09,20220529,20260808,HN,HND,1,1
2026-08-09,20220529,20260808,LI,LIE,1,1
2026-08-09,20220529,20260808,LV,LVA,1,1
2026-08-09,20220529,20260808,MD,MDA,1,3
2026-08-09,20220529,20260808,MT,MLT,1,2
2026-08-09,20220529,20260808,MZ,MOZ,1,4
2026-08-09,20220529,20260808,NC,NCL,1,1
2026-08-09,20220529,20260808,PA,PAN,1,1
2026-08-09,20220529,20260808,PF,PYF,1,7
2026-08-09,20220529,20260808,PS,PSE,1,2
2026-08-09,20220529,20260808,PY,PRY,1,1
2026-08-09,20220529,20260808,TZ,TZA,1,1
2026-08-09,20220529,20260808,WS,WSM,1,1
2026-08-09,20220529,20260808,YT,MYT,1,4
2026-08-10,20220529,20260808,CN,CHN,8962,19609
2026-08-10,20220529,20260808,US,USA,7920,42866
2026-08-10,20220529,20260808,SG,SGP,1978,3293
2026-08-10,20220529,20260808,JP,JPN,900,4652
2026-08-10,20220529,20260808,HK,HKG,548,2946
2026-08-10,20220529,20260808,TW,TWN,456,2259
2026-08-10,20220529,20260808,DE,DEU,378,1401
2026-08-10,20220529,20260808,IN,IND,365,2151
2026-08-10,20220529,20260808,IT,ITA,337,1821
2026-08-10,20220529,20260808,CA,CAN,326,1575
2026-08-10,20220529,20260808,FR,FRA,314,1396
2026-08-10,20220529,20260808,ID,IDN,293,5208
2026-08-10,20220529,20260808,GB,GBR,285,1122
2026-08-10,20220529,20260808,KR,KOR,210,1564
2026-08-10,20220529,20260808,AU,AUS,178,775
2026-08-10,20220529,20260808,TR,TUR,157,674
2026-08-10,20220529,20260808,ES,ESP,122,519
2026-08-10,20220529,20260808,CH,CHE,114,501
2026-08-10,20220529,20260808,NL,NLD,106,361
2026-08-10,20220529,20260808,MX,MEX,95,445
2026-08-10,20220529,20260808,NZ,NZL,89,447
2026-08-10,20220529,20260808,GR,GRC,64,357
2026-08-10,20220529,20260808,SA,SAU,61,260
2026-08-10,20220529,20260808,IL,ISR,57,325
2026-08-10,20220529,20260808,CL,CHL,53,236
2026-08-10,20220529,20260808,BR,BRA,52,201
2026-08-10,20220529,20260808,BD,BGD,51,135
2026-08-10,20220529,20260808,RU,RUS,50,147
2026-08-10,20220529,20260808,SE,SWE,47,98
2026-08-10,20220529,20260808,IR,IRN,45,215
2026-08-10,20220529,20260808,VN,VNM,44,129
2026-08-10,20220529,20260808,CO,COL,41,176
2026-08-10,20220529,20260808,MY,MYS,41,161
2026-08-10,20220529,20260808,PH,PHL,41,118
2026-08-10,20220529,20260808,PE,PER,38,143
2026-08-10,20220529,20260808,PK,PAK,37,50
2026-08-10,20220529,20260808,NO,NOR,36,188
2026-08-10,20220529,20260808,IS,ISL,33,218
2026-08-10,20220529,20260808,AT,AUT,30,84
2026-08-10,20220529,20260808,IE,IRL,29,40
2026-08-10,20220529,20260808,PL,POL,27,94
2026-08-10,20220529,20260808,NG,NGA,25,96
2026-08-10,20220529,20260808,HR,HRV,22,394
2026-08-10,20220529,20260808,TH,THA,22,162
2026-08-10,20220529,20260808,CZ,CZE,21,63
2026-08-10,20220529,20260808,EG,EGY,21,62
2026-08-10,20220529,20260808,MN,MNG,21,215
2026-08-10,20220529,20260808,ZA,ZAF,21,99
2026-08-10,20220529,20260808,BE,BEL,20,59
2026-08-10,20220529,20260808,NP,NPL,20,58
2026-08-10,20220529,20260808,PT,PRT,19,71
2026-08-10,20220529,20260808,DK,DNK,14,38
2026-08-10,20220529,20260808,RO,ROU,14,27
2026-08-10,20220529,20260808,FI,FIN,13,26
2026-08-10,20220529,20260808,MA,MAR,11,19
2026-08-10,20220529,20260808,TN,TUN,10,28
2026-08-10,20220529,20260808,IQ,IRQ,9,45
2026-08-10,20220529,20260808,MO,MAC,9,82
2026-08-10,20220529,20260808,AL,ALB,8,135
2026-08-10,20220529,20260808,CR,CRI,8,32
2026-08-10,20220529,20260808,AR,ARG,7,9
2026-08-10,20220529,20260808,EC,ECU,7,15
2026-08-10,20220529,20260808,MH,MHL,7,7
2026-08-10,20220529,20260808,SV,SLV,7,20
2026-08-10,20220529,20260808,BO,BOL,6,31
2026-08-10,20220529,20260808,DZ,DZA,6,29
2026-08-10,20220529,20260808,KZ,KAZ,6,84
2026-08-10,20220529,20260808,PR,PRI,6,25
2026-08-10,20220529,20260808,AE,ARE,5,13
2026-08-10,20220529,20260808,CY,CYP,5,5
2026-08-10,20220529,20260808,SI,SVN,5,8
2026-08-10,20220529,20260808,UA,UKR,5,8
2026-08-10,20220529,20260808,UZ,UZB,5,15
2026-08-10,20220529,20260808,AM,ARM,4,10
2026-08-10,20220529,20260808,CD,COD,4,10
2026-08-10,20220529,20260808,JO,JOR,4,6
2026-08-10,20220529,20260808,LB,LBN,4,11
2026-08-10,20220529,20260808,SC,SYC,4,4
2026-08-10,20220529,20260808,TT,TTO,4,17
2026-08-10,20220529,20260808,BA,BIH,3,13
2026-08-10,20220529,20260808,GH,GHA,3,13
2026-08-10,20220529,20260808,HU,HUN,3,5
2026-08-10,20220529,20260808,KE,KEN,3,5
2026-08-10,20220529,20260808,LT,LTU,3,3
2026-08-10,20220529,20260808,LU,LUX,3,9
2026-08-10,20220529,20260808,MG,MDG,3,14
2026-08-10,20220529,20260808,MK,MKD,3,14
2026-08-10,20220529,20260808,MM,MMR,3,16
2026-08-10,20220529,20260808,QA,QAT,3,19
2026-08-10,20220529,20260808,SK,SVK,3,6
2026-08-10,20220529,20260808,UY,URY,3,4
2026-08-10,20220529,20260808,VE,VEN,3,3
2026-08-10,20220529,20260808,AZ,AZE,2,3
2026-08-10,20220529,20260808,BY,BLR,2,2
2026-08-10,20220529,20260808,DO,DOM,2,4
2026-08-10,20220529,20260808,EE,EST,2,6
2026-08-10,20220529,20260808,ET,ETH,2,2
2026-08-10,20220529,20260808,KG,KGZ,2,6
2026-08-10,20220529,20260808,KH,KHM,2,7
2026-08-10,20220529,20260808,LK,LKA,2,5
2026-08-10,20220529,20260808,LY,LBY,2,2
2026-08-10,20220529,20260808,RE,REU,2,4
2026-08-10,20220529,20260808,RS,SRB,2,4
2026-08-10,20220529,20260808,UG,UGA,2,17
2026-08-10,20220529,20260808,BG,BGR,1,1
2026-08-10,20220529,20260808,BZ,BLZ,1,1
2026-08-10,20220529,20260808,CI,CIV,1,2
2026-08-10,20220529,20260808,CM,CMR,1,4
2026-08-10,20220529,20260808,FM,FSM,1,1
2026-08-10,20220529,20260808,GE,GEO,1,1
2026-08-10,20220529,20260808,HN,HND,1,1
2026-08-10,20220529,20260808,LI,LIE,1,1
2026-08-10,20220529,20260808,LV,LVA,1,1
2026-08-10,20220529,20260808,MD,MDA,1,3
2026-08-10,20220529,20260808,MT,MLT,1,2
2026-08-10,20220529,20260808,MZ,MOZ,1,4
2026-08-10,20220529,20260808,NC,NCL,1,1
2026-08-10,20220529,20260808,PA,PAN,1,1
2026-08-10,20220529,20260808,PF,PYF,1,7
2026-08-10,20220529,20260808,PS,PSE,1,2
2026-08-10,20220529,20260808,PY,PRY,1,1
2026-08-10,20220529,20260808,TZ,TZA,1,1
2026-08-10,20220529,20260808,WS,WSM,1,1
2026-08-10,20220529,20260808,YT,MYT,1,4
2026-09-01,20220529,20260830,CN,CHN,9014,19772
2026-09-01,20220529,20260830,US,USA,8076,43544
2026-09-01,20220529,20260830,SG,SGP,2281,3599
2026-09-01,20220529,20260830,JP,JPN,910,4686
2026-09-01,20220529,20260830,HK,HKG,558,3011
2026-09-01,20220529,20260830,TW,TWN,465,2302
2026-09-01,20220529,20260830,DE,DEU,387,1440
2026-09-01,20220529,20260830,IN,IND,375,2226
2026-09-01,20220529,20260830,IT,ITA,339,1835
2026-09-01,20220529,20260830,CA,CAN,329,1582
2026-09-01,20220529,20260830,FR,FRA,323,1468
2026-09-01,20220529,20260830,ID,IDN,303,5286
2026-09-01,20220529,20260830,GB,GBR,290,1128
2026-09-01,20220529,20260830,KR,KOR,211,1569
2026-09-01,20220529,20260830,AU,AUS,180,778
2026-09-01,20220529,20260830,TR,TUR,161,682
2026-09-01,20220529,20260830,ES,ESP,125,521
2026-09-01,20220529,20260830,CH,CHE,114,501
2026-09-01,20220529,20260830,NL,NLD,114,371
2026-09-01,20220529,20260830,MX,MEX,99,462
2026-09-01,20220529,20260830,NZ,NZL,89,448
2026-09-01,20220529,20260830,GR,GRC,66,405
2026-09-01,20220529,20260830,SA,SAU,63,269
2026-09-01,20220529,20260830,IL,ISR,58,326
2026-09-01,20220529,20260830,CL,CHL,56,240
2026-09-01,20220529,20260830,BD,BGD,54,139
2026-09-01,20220529,20260830,BR,BRA,53,201
2026-09-01,20220529,20260830,RU,RUS,51,147
2026-09-01,20220529,20260830,SE,SWE,49,103
2026-09-01,20220529,20260830,IR,IRN,48,218
2026-09-01,20220529,20260830,VN,VNM,45,131
2026-09-01,20220529,20260830,PH,PHL,42,119
2026-09-01,20220529,20260830,CO,COL,41,213
2026-09-01,20220529,20260830,MY,MYS,41,161
2026-09-01,20220529,20260830,PE,PER,40,146
2026-09-01,20220529,20260830,PK,PAK,38,50
2026-09-01,20220529,20260830,NO,NOR,36,188
2026-09-01,20220529,20260830,IS,ISL,34,227
2026-09-01,20220529,20260830,AT,AUT,32,87
2026-09-01,20220529,20260830,IE,IRL,29,40
2026-09-01,20220529,20260830,PL,POL,27,96
2026-09-01,20220529,20260830,NG,NGA,25,96
2026-09-01,20220529,20260830,ZA,ZAF,25,119
2026-09-01,20220529,20260830,TH,THA,24,164
2026-09-01,20220529,20260830,EG,EGY,22,63
2026-09-01,20220529,20260830,HR,HRV,22,396
2026-09-01,20220529,20260830,CZ,CZE,21,63
2026-09-01,20220529,20260830,MN,MNG,21,215
2026-09-01,20220529,20260830,BE,BEL,20,59
2026-09-01,20220529,20260830,NP,NPL,20,58
2026-09-01,20220529,20260830,PT,PRT,19,71
2026-09-01,20220529,20260830,DK,DNK,14,38
2026-09-01,20220529,20260830,RO,ROU,14,27
2026-09-01,20220529,20260830,FI,FIN,13,26
2026-09-01,20220529,20260830,MA,MAR,11,19
2026-09-01,20220529,20260830,TN,TUN,10,28
2026-09-01,20220529,20260830,AR,ARG,9,13
2026-09-01,20220529,20260830,CR,CRI,9,37
2026-09-01,20220529,20260830,IQ,IRQ,9,45
2026-09-01,20220529,20260830,MO,MAC,9,82
2026-09-01,20220529,20260830,AL,ALB,8,135
2026-09-01,20220529,20260830,EC,ECU,7,15
2026-09-01,20220529,20260830,KZ,KAZ,7,84
2026-09-01,20220529,20260830,MH,MHL,7,7
2026-09-01,20220529,20260830,SV,SLV,7,20
2026-09-01,20220529,20260830,UA,UKR,7,13
2026-09-01,20220529,20260830,BO,BOL,6,32
2026-09-01,20220529,20260830,DZ,DZA,6,29
2026-09-01,20220529,20260830,PR,PRI,6,25
2026-09-01,20220529,20260830,AE,ARE,5,13
2026-09-01,20220529,20260830,CY,CYP,5,5
2026-09-01,20220529,20260830,SC,SYC,5,4
2026-09-01,20220529,20260830,SI,SVN,5,8
2026-09-01,20220529,20260830,UZ,UZB,5,15
2026-09-01,20220529,20260830,AM,ARM,4,10
2026-09-01,20220529,20260830,BY,BLR,4,4
2026-09-01,20220529,20260830,CD,COD,4,10
2026-09-01,20220529,20260830,JO,JOR,4,6
2026-09-01,20220529,20260830,LB,LBN,4,11
2026-09-01,20220529,20260830,SK,SVK,4,7
2026-09-01,20220529,20260830,TT,TTO,4,18
2026-09-01,20220529,20260830,VE,VEN,4,3
2026-09-01,20220529,20260830,BA,BIH,3,13
2026-09-01,20220529,20260830,GH,GHA,3,13
2026-09-01,20220529,20260830,HU,HUN,3,5
2026-09-01,20220529,20260830,KE,KEN,3,5
2026-09-01,20220529,20260830,LT,LTU,3,3
2026-09-01,20220529,20260830,LU,LUX,3,9
2026-09-01,20220529,20260830,MG,MDG,3,14
2026-09-01,20220529,20260830,MK,MKD,3,14
2026-09-01,20220529,20260830,MM,MMR,3,16
2026-09-01,20220529,20260830,QA,QAT,3,19
2026-09-01,20220529,20260830,RS,SRB,3,5
2026-09-01,20220529,20260830,UY,URY,3,4
2026-09-01,20220529,20260830,AZ,AZE,2,3
2026-09-01,20220529,20260830,DO,DOM,2,4
2026-09-01,20220529,20260830,EE,EST,2,6
2026-09-01,20220529,20260830,ET,ETH,2,2
2026-09-01,20220529,20260830,KG,KGZ,2,6
2026-09-01,20220529,20260830,KH,KHM,2,7
2026-09-01,20220529,20260830,LK,LKA,2,5
2026-09-01,20220529,20260830,LY,LBY,2,2
2026-09-01,20220529,20260830,PA,PAN,2,3
2026-09-01,20220529,20260830,RE,REU,2,4
2026-09-01,20220529,20260830,UG,UGA,2,17
2026-09-01,20220529,20260830,BG,BGR,1,1
2026-09-01,20220529,20260830,BZ,BLZ,1,1
2026-09-01,20220529,20260830,CG,COG,1,0
2026-09-01,20220529,20260830,CI,CIV,1,2
2026-09-01,20220529,20260830,CM,CMR,1,4
2026-09-01,20220529,20260830,FM,FSM,1,1
2026-09-01,20220529,20260830,GE,GEO,1,1
2026-09-01,20220529,20260830,HN,HND,1,1
2026-09-01,20220529,20260830,LI,LIE,1,1
2026-09-01,20220529,20260830,LV,LVA,1,1
2026-09-01,20220529,20260830,MD,MDA,1,3
2026-09-01,20220529,20260830,MT,MLT,1,2
2026-09-01,20220529,20260830,MZ,MOZ,1,4
2026-09-01,20220529,20260830,NC,NCL,1,1
2026-09-01,20220529,20260830,PF,PYF,1,7
2026-09-01,20220529,20260830,PS,PSE,1,2
2026-09-01,20220529,20260830,PY,PRY,1,1
2026-09-01,20220529,20260830,TZ,TZA,1,1
2026-09-01,20220529,20260830,WS,WSM,1,1
2026-09-01,20220529,20260830,YT,MYT,1,4
